#separator:tab
#html:true
#columns:Front	Back	Tags
#tags column:3
<div style="font-size:44px;line-height:2.0"><ruby>良<rt>りょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">good (quality, condition, etc.)</div><div style="font-size:12px;color:#a7aebb">frequency rank 709</div><hr><div style="font-size:22px;line-height:2.2"><ruby>今<rt>こん</rt></ruby><ruby>学期<rt>がっき</rt></ruby>は<b><ruby>良<rt>りょう</rt></ruby></b>が２つあった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I got two Bs this semester.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>読<rt>よ</rt></ruby>み</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">reading</div><div style="font-size:12px;color:#a7aebb">frequency rank 710</div><hr><div style="font-size:22px;line-height:2.2"><ruby>案外<rt>あんがい</rt></ruby>、この<ruby>本<rt>ほん</rt></ruby>は<b><ruby>読<rt>よ</rt></ruby>み</b>やすいね。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This book is surprisingly easy to read, isn't it?</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>負<rt>ま</rt></ruby>け</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">defeat; loss; losing (a game)</div><div style="font-size:12px;color:#a7aebb">frequency rank 711</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>は<b><ruby>負<rt>ま</rt></ruby>け</b>を<ruby>認<rt>みと</rt></ruby>めなかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He didn't acknowledge defeat.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>通常<rt>つうじょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">usual; ordinary; normal</div><div style="font-size:12px;color:#a7aebb">frequency rank 712</div><hr><div style="font-size:22px;line-height:2.2"><ruby>病気<rt>びょうき</rt></ruby>は<b><ruby>通常<rt>つうじょう</rt></ruby></b>１つではなく、<ruby>多様<rt>たよう</rt></ruby>な<ruby>原因<rt>げんいん</rt></ruby>によって<ruby>起<rt>お</rt></ruby>こる。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Illness usually has a variety of causes, not just one.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::adjective rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>障害<rt>しょうがい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">obstacle; impediment; hindrance</div><div style="font-size:12px;color:#a7aebb">frequency rank 713</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼<rt>かれ</rt></ruby>はあらゆる<b><ruby>障害<rt>しょうがい</rt></ruby></b>にも<ruby>関<rt>かか</rt></ruby>わらず<ruby>成功<rt>せいこう</rt></ruby>した。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">He succeeded in spite of all difficulties.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>電車<rt>でんしゃ</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">train; electric train</div><div style="font-size:12px;color:#a7aebb">frequency rank 714</div><hr><div style="font-size:22px;line-height:2.2"><ruby>今朝<rt>けさ</rt></ruby>もいつも<ruby>乗<rt>の</rt></ruby>る<b><ruby>電車<rt>でんしゃ</rt></ruby></b>に<ruby>間<rt>ま</rt></ruby>に<ruby>合<rt>あ</rt></ruby>わなかった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This morning I missed the train I usually take.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>食<rt>た</rt></ruby>べる</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to eat</div><div style="font-size:12px;color:#a7aebb">frequency rank 715</div><hr><div style="font-size:22px;line-height:2.2"><ruby>毎日<rt>まいにち</rt></ruby><ruby>新鮮<rt>しんせん</rt></ruby>な<ruby>野菜<rt>やさい</rt></ruby>サラダを<b><ruby>食<rt>た</rt></ruby>べ</b>てます。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">We eat a fresh, green salad every day.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::0501-1000
<div style="font-size:44px;line-height:2.0">または</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">conjunction</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">or; either ... or ...</div><div style="font-size:12px;color:#a7aebb">frequency rank 716</div><hr><div style="font-size:22px;line-height:2.2"><ruby>紅茶<rt>こうちゃ</rt></ruby><b>または</b>コーヒーはいかが？</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Would you like some tea or coffee?</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::conjunction rank::0501-1000
<div style="font-size:44px;line-height:2.0">よる</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">verb</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">to be due to; to be caused by</div><div style="font-size:12px;color:#a7aebb">frequency rank 717</div><hr><div style="font-size:22px;line-height:2.2"><ruby>造<rt>つく</rt></ruby>られたもので、この<ruby>方<rt>ほう</rt></ruby>に<b>よら</b>ずできたものは<ruby>一<rt>ひと</rt></ruby>つもない。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Without him nothing was made that has been made.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::verb rank::0501-1000
<div style="font-size:44px;line-height:2.0">アイドル</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">performer (usu. in a boy band or girl group) with an image cultivated to foster a dedicated fan following; Japanese idol</div><div style="font-size:12px;color:#a7aebb">frequency rank 718</div><hr><div style="font-size:22px;line-height:2.2"><ruby>彼女<rt>かのじょ</rt></ruby>はいわば<ruby>我々<rt>われわれ</rt></ruby>の<b>アイドル</b>だった。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">She was, so to speak, our idol.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0">セックス</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">sex; sexual intercourse</div><div style="font-size:12px;color:#a7aebb">frequency rank 719</div><hr><div style="font-size:22px;line-height:2.2"><ruby>戦争<rt>せんそう</rt></ruby>するより<b>セックス</b>しよう。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Make love, not war.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0">ホテル</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">hotel</div><div style="font-size:12px;color:#a7aebb">frequency rank 720</div><hr><div style="font-size:22px;line-height:2.2">その<b>ホテル</b>は５００<ruby>人<rt>にん</rt></ruby><ruby>宿泊<rt>しゅくはく</rt></ruby>できる。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The hotel can accommodate 500 guests.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0">ロシア</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">Russia</div><div style="font-size:12px;color:#a7aebb">frequency rank 721</div><hr><div style="font-size:22px;line-height:2.2"><b>ロシア</b>は<ruby>大変<rt>たいへん</rt></ruby>な<ruby>財政<rt>ざいせい</rt></ruby><ruby>困難<rt>こんなん</rt></ruby>に<ruby>直面<rt>ちょくめん</rt></ruby>している。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Russia is facing great financial difficulties.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>作業<rt>さぎょう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">work; operation; task</div><div style="font-size:12px;color:#a7aebb">frequency rank 722</div><hr><div style="font-size:22px;line-height:2.2">これらの<b><ruby>作業<rt>さぎょう</rt></ruby></b>は<ruby>技術<rt>ぎじゅつ</rt></ruby><ruby>的<rt>てき</rt></ruby>に<ruby>不可能<rt>ふかのう</rt></ruby>である。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">These operations are technically impossible.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>値<rt>あたい</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">price; cost</div><div style="font-size:12px;color:#a7aebb">frequency rank 723</div><hr><div style="font-size:22px;line-height:2.2">この<ruby>本<rt>ほん</rt></ruby>はもっと<ruby>安<rt>やす</rt></ruby>い<b><ruby>値<rt>ね</rt></ruby></b>で<ruby>買<rt>か</rt></ruby>った。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">I bought this book for less.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>国家<rt>こっか</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">state; country; nation</div><div style="font-size:12px;color:#a7aebb">frequency rank 724</div><hr><div style="font-size:22px;line-height:2.2"><ruby>日本<rt>にっぽん</rt></ruby>は<ruby>自由<rt>じゆう</rt></ruby><b><ruby>国家<rt>こっか</rt></ruby></b><ruby>群<rt>ぐん</rt></ruby>に<ruby>受<rt>う</rt></ruby>け<ruby>入<rt>い</rt></ruby>れられた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">Japan has been received into the family of free nations.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>多数<rt>たすう</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">large number (of); many</div><div style="font-size:12px;color:#a7aebb">frequency rank 725</div><hr><div style="font-size:22px;line-height:2.2">この<ruby>列車<rt>れっしゃ</rt></ruby>にはかなり<b><ruby>多数<rt>たすう</rt></ruby></b>の<ruby>乗客<rt>じょうきゃく</rt></ruby>が<ruby>乗<rt>の</rt></ruby>っている。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">There are not a few passengers on this train.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>役<rt>やく</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">role; assignment; responsibility</div><div style="font-size:12px;color:#a7aebb">frequency rank 726</div><hr><div style="font-size:22px;line-height:2.2">その２つの<b><ruby>役<rt>やく</rt></ruby></b>は<ruby>同一<rt>どういつ</rt></ruby>の<ruby>女優<rt>じょゆう</rt></ruby>によって<ruby>演<rt>えん</rt></ruby>じられた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">The two parts were played by one and the same actress.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>戦<rt>たたか</rt></ruby>い</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">battle; war; fight</div><div style="font-size:12px;color:#a7aebb">frequency rank 727</div><hr><div style="font-size:22px;line-height:2.2"><ruby>激<rt>はげ</rt></ruby>しい<b><ruby>戦<rt>たたか</rt></ruby>い</b>が<ruby>兵士<rt>へいし</rt></ruby>によってなされた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">A fierce battle was fought by the soldiers.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>疲<rt>つか</rt></ruby>れ</div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">noun</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">tiredness; fatigue</div><div style="font-size:12px;color:#a7aebb">frequency rank 728</div><hr><div style="font-size:22px;line-height:2.2"><ruby>熱心<rt>ねっしん</rt></ruby>に<ruby>勉強<rt>べんきょう</rt></ruby>して<ruby>彼<rt>かれ</rt></ruby>らは<b><ruby>疲<rt>つか</rt></ruby>れ</b>を<ruby>感<rt>かん</rt></ruby>じた。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">They felt weary after their hard work.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::noun rank::0501-1000
<div style="font-size:44px;line-height:2.0"><ruby>素敵<rt>すてき</rt></ruby></div><div style="font-size:13px;color:#8b93a3;letter-spacing:.06em">na-adjective</div>	<div style="font-size:24px;color:#14532d;margin-bottom:6px">lovely; wonderful; charming</div><div style="font-size:12px;color:#a7aebb">frequency rank 729</div><hr><div style="font-size:22px;line-height:2.2"><b>すてき</b>なレストラン。<ruby>連<rt>つ</rt></ruby>れてきてもらえて<ruby>嬉<rt>うれ</rt></ruby>しい。</div><div style="font-size:16px;color:#5b6472;font-style:italic;margin-top:10px">This is a nice restaurant. Thanks for bringing me here.</div><div style="font-size:10px;color:#c9cfd9;margin-top:18px">Sentence: Tatoeba / Tanaka Corpus (CC BY 2.0 FR) &middot; Definition: JMdict, EDRDG (CC BY-SA 4.0)</div>	pos::na-adjective rank::0501-1000
